1.241736475188771218e-28 4.211760360042419730e-54 5.085398683106471999e-30 6.579394596534609511e-32 1.126390749324183285e-33 2.869409161883296813e-31 4.793309264552124399e-30 9.778429513989644682e-41 2.935615718737245172e-32 3.739898733964354216e-39
3.883874606858954615e-30 1.302726359064358165e-32 6.747579087097234627e-25 6.368302812141912441e-24 2.761607629354101472e-14 6.655551911426228773e-21 1.674011121909036184e-25 1.514053250295148932e-16 2.435436832904641143e-20 2.402562737174842671e-12
2.180680184078456390e-20 6.096064043147177305e-69 7.818399987691185017e-36 7.353746063554367810e-36 4.606814049072816254e-34 3.048184382147369057e-31 5.624699373408257411e-38 5.000536693640496331e-39 1.279894210879440616e-32 1.672838629154932528e-33
9.352229076430661642e-33 9.770140835663960951e-09 1.384441768597894209e-20 1.275417288896076365e-18 1.414839964240885104e-22 1.311697383381359240e-18 2.791112560571675477e-20 9.084205254341878395e-19 5.604742691818057787e-19 3.526928603853918003e-18
5.317552181107720829e-32 2.307533055353663267e-44 1.164755521050454136e-30 1.893092618536670629e-25 4.546392669500501830e-37 1.208029953278195208e-26 2.273003384684785712e-33 3.700409411451320195e-41 8.337424926523317853e-31 1.323680701241551577e-40
1.971898762474854354e-30 1.139498653339274677e-46 1.985460520175658990e-25 6.917808161184582230e-30 1.788444581480584219e-18 1.684745300853853483e-26 7.536899633544741875e-24 2.568364391204997922e-21 4.175284506820664825e-25 1.631046722179335446e-17
5.228073024368934071e-28 4.249797186125866602e-37 4.019738309225989383e-27 3.115429963155523365e-22 4.015037848017692940e-24 9.610317025676399302e-24 8.970133343710396227e-31 1.668384667107316137e-15 1.425608016416220433e-26 4.330193079899285050e-22
1.573186090642744532e-45 8.981899373966512065e-67 1.160852389007558828e-37 9.626582601487676336e-35 2.453821194152192524e-43 6.836292101437997031e-38 2.750966386273665342e-39 1.013538814625970561e-47 7.115356846092290199e-41 1.434165051359891392e-49
2.232285026942169597e-32 3.955915020247120990e-30 4.301320042143437664e-24 2.679208389294989041e-23 5.896072422051554364e-14 2.112785746310369676e-20 1.446278817358941275e-23 3.419560328043365969e-20 7.078351954750351498e-22 9.140864874490510146e-15
5.002682878453495182e-32 7.716255206915310529e-30 4.664948472390562416e-29 2.228081458731033288e-22 1.882182409859156142e-20 1.108020355265172274e-20 2.214562964847902443e-30 4.232923151033519076e-17 1.578585168200984094e-20 3.065177892647278484e-16
3.600112828183698681e-32 6.671039921157611633e-43 1.044376544026044154e-24 4.159493620426296455e-25 5.987253834297040545e-25 2.584894713168759191e-23 4.082912641025976700e-17 3.627348979543312340e-36 5.830172103703603719e-25 5.687681701541337187e-28
3.655200246066159754e-36 5.073630842276953577e-50 6.943251214701124546e-28 8.406487014427254395e-33 1.553633052160375361e-25 8.483699910413289836e-34 1.765768715328148105e-26 1.005459103805351405e-31 2.514921350189755324e-31 6.575251475579720188e-31
1.286255059360047143e-30 3.796906415823001546e-34 4.169160499431252855e-30 2.277010437032558078e-25 2.831794219821294313e-25 1.197917023938343334e-18 3.474874036872359741e-30 6.120102000848128635e-33 1.711819197461981261e-22 3.142817573989829426e-28
4.245955094445059080e-36 2.752580506594884832e-32 2.835586909287785276e-23 8.619217421826043584e-25 9.513184526281442686e-16 1.178407926065121650e-23 7.761795008888380876e-26 1.516978135568356189e-21 2.109198836337925426e-24 4.605523104285495958e-18
5.225103039019817430e-22 1.145116245778302843e-98 5.059259123398294550e-42 2.528761752036434596e-53 1.212263158568960908e-45 6.224892315215054561e-42 8.800090736981533754e-42 1.086945188889802144e-55 4.651490451892929113e-44 3.368483646815440205e-52
3.039188043269930172e-29 9.286398821548140716e-36 1.801413009351511473e-28 3.322004601597886372e-25 8.748628682201748603e-22 1.738354714563102457e-22 1.224807709016366373e-28 1.450384197146287536e-16 1.443221829858791121e-26 1.175529631211434921e-18
4.397694126003696756e-30 9.985519976131585183e-47 6.123409235975391702e-27 7.854981631964554630e-28 5.661945595552515453e-15 1.241923238553657732e-23 3.185530682041846865e-25 1.916057648243739593e-22 7.602605275853488552e-25 1.913425962485232721e-17
1.332394078476399844e-19 2.338590802682166957e-54 1.045949849495461681e-28 3.386140205700109540e-25 2.354031570072873537e-32 2.820984379551705006e-25 1.092674527984927881e-32 7.438397820607125360e-36 2.769977251935558257e-25 2.456285971750401785e-31
1.494639872517701158e-33 4.144726486293041343e-13 1.542305274722967190e-21 2.833927441727347153e-22 3.681333176785526761e-22 2.140313566359499304e-20 4.410394511249515582e-20 6.408679762221355622e-22 7.028964126713986047e-23 2.932822194501909495e-22
2.392989485004778381e-31 1.452746935429485483e-35 7.847831843624152188e-28 1.788258985090058114e-15 2.114002539436226840e-28 4.503684541989788077e-20 3.353753139330442431e-27 7.123147117376669950e-25 1.171837358303018276e-23 1.429634092701498132e-25
7.566767975337052870e-33 3.078718387185182688e-14 4.258012615801817965e-23 1.310960170785022608e-18 1.636665266085443231e-21 8.510617744265539159e-19 5.664588869712752115e-23 5.673786506936758664e-20 3.622940663957545798e-21 2.216388883634878834e-19
1.947874254772405522e-36 2.052408737796671862e-42 1.102376521409672230e-31 8.751464442292337251e-20 8.957969011551515098e-30 4.719778805257276715e-23 1.023362037044332021e-34 1.015128612355529465e-31 5.033309940150621565e-27 2.063941006060201674e-29
2.311823376093406770e-27 5.524832311234866102e-63 1.709194912502732911e-33 1.623698035177840471e-43 3.498244447699851809e-32 1.438236234195991115e-31 4.283904308276070363e-31 2.336668815412252852e-41 8.115046314097939033e-37 3.131460526074554331e-39
2.460499239236130746e-35 1.608048169946095457e-30 5.125005882811780370e-23 1.621135406185812932e-26 1.416355735026566402e-24 6.234157965466597925e-26 1.519513188832729776e-36 9.187887633526475914e-20 5.668013359379614064e-22 7.956302461895148677e-24
8.658236992420307917e-34 1.361348235363606359e-50 2.920240016722943472e-24 2.752283715405816468e-32 1.170143113203581895e-39 6.590628128050068657e-31 8.029862463288606859e-35 5.907893176827333001e-46 6.864645581365444851e-32 1.607139137173257186e-46
1.682291504756024869e-32 2.259398089609428643e-48 7.203160661084681268e-29 7.139772829730102336e-28 2.159373984659452469e-24 2.117952133473023576e-28 2.387564681317182390e-33 1.294425733491581239e-16 1.747965334896947740e-28 1.783717024265859443e-21
2.410025975120395809e-34 1.448432769064311974e-12 5.285715070717782315e-23 1.686840432106363040e-20 1.977727021864644950e-21 2.570313586977641520e-19 8.323867420364657767e-23 8.606109678207542649e-20 6.229047052935406537e-20 1.672703656090867835e-19
1.585395093029791438e-27 4.878540914372817739e-23 7.949004426985529297e-22 1.265869142061778512e-19 6.265437996954880441e-30 7.435642725666631780e-21 6.476350416625158144e-24 1.541425746333977231e-28 1.552096533823826895e-22 1.657444003210268501e-28
1.534263113986749452e-34 5.108969870357025657e-09 1.101421357191815046e-21 1.581956295076702017e-20 7.626024102706579917e-25 8.887460148017613984e-20 2.621683369153636137e-21 2.605529284255712694e-23 4.729816844282043027e-18 8.786675904711769641e-21
1.495553072129903315e-30 4.418750282208284246e-09 1.893106813124219456e-21 3.174959004081363244e-21 1.977791005823471199e-21 2.202408890380679170e-18 6.540419515135268955e-20 5.379196141778542217e-19 2.569304002279450567e-21 6.420651607790430744e-20
2.890833773086194637e-28 3.194964357546397628e-27 1.070745968068138487e-22 1.001724720258196763e-23 2.709017103455765627e-19 2.664839278276665962e-20 2.147965465245482291e-24 1.021781383324567869e-12 3.413834493340139604e-22 1.970028502392073237e-15
2.542429128878777662e-36 4.868006660899051798e-39 1.610514976902627157e-27 6.731924973650068141e-26 5.548605506276415667e-15 2.300506645118444501e-23 2.904372670950448463e-29 7.810035445293280338e-21 7.529095896856736894e-23 9.197051277685628135e-17
1.719720347398466878e-35 4.533006327208382687e-29 8.169974364371430174e-23 6.974267536409138800e-29 2.937701479584260286e-29 2.016465068209889377e-27 1.167140864563865937e-26 1.152160537633696069e-35 1.069521571421790795e-27 2.179037087145029499e-32
2.210479255392890787e-33 3.637334920047427958e-24 2.880511166559836066e-24 4.771296588719146720e-19 7.606427001911140554e-25 8.051033091643216206e-20 2.387772689850553020e-22 1.286611089463737221e-25 5.681717242784820806e-23 9.616991115188345094e-25
1.918507742975604337e-29 3.456715971066357826e-32 1.033171550050999299e-27 3.060244911341045453e-17 7.915975593166968400e-27 6.159704102253802235e-18 6.301841105346042853e-28 8.396244900781855546e-32 2.452609614286146135e-20 3.330980430159250246e-26
1.378455921270994634e-36 5.407904997878749999e-24 1.339746959943321360e-24 4.544581134595461279e-21 2.140446924133543989e-24 1.017130012136960754e-21 2.072092524181641827e-24 8.338393994604246174e-26 9.058339242252873535e-24 7.888199978070693598e-24
9.475844210433088364e-36 8.493478142139870969e-29 4.968887828558938975e-18 2.281539100375742186e-28 3.739576606206559919e-27 4.690396571877197188e-28 7.159202911709170703e-22 5.850489362237484829e-35 2.492211590373032289e-27 8.283458359241673744e-32
8.266088821296496579e-35 1.438970756534844417e-55 1.435364156815190630e-33 2.737832685583723812e-28 1.094282791333210966e-16 8.200272122125418532e-25 4.418315077738927122e-32 1.229254613366009562e-24 2.308369647523487608e-23 2.780838429443251755e-17
7.342354367772116160e-36 2.052213747679495454e-53 6.018518393359833000e-27 2.646300193303705597e-34 1.276545276028609306e-19 1.109963924523318682e-32 5.094631707425757677e-31 9.746961179989658426e-27 6.440576432278385095e-30 3.841832183084489375e-25
1.133744937554680805e-25 1.584423582663131573e-33 2.045389086789653441e-23 8.453268310020383693e-23 1.422435207760606761e-24 8.852029034058440444e-20 4.857050331318999344e-16 2.852895709820668664e-30 2.808730658990789733e-23 9.518548307687576799e-25
6.541227382139172718e-37 1.061680679360229693e-64 1.852063702406901258e-34 1.116369330124944670e-27 7.575672323132411688e-39 3.201027964881124783e-34 1.014229757672406977e-37 8.699150751707747452e-43 8.253305902879659391e-37 1.884797688372823384e-42
5.224411424913552519e-30 3.469454999169898120e-40 6.236918366060729744e-34 5.272296214903114092e-29 2.088035737292176864e-23 9.905010725528369466e-21 3.891331009099240040e-33 9.105996081542632258e-29 2.332210573481395243e-27 3.112158120708767791e-25
8.213403748402408893e-32 1.642883078104859985e-47 6.303550366592921434e-33 2.184492433749802524e-26 1.018355833858377146e-29 8.623630058343844727e-26 5.802675496903073855e-35 1.325391314368273230e-32 6.981982785814019914e-31 5.614532360407261629e-32
1.931130281688554781e-44 7.664188715169786973e-77 9.592613227005329545e-39 1.944619352879971781e-49 9.636405795617444656e-43 6.951439531707035935e-48 3.831151244564774931e-39 6.326967942634164182e-53 6.706080984167924531e-47 6.034301322321439817e-53
1.105985652422149224e-21 3.592822828777854130e-45 8.935416956279992435e-30 1.006194976631590555e-23 9.918890142122993389e-29 5.537887229231422719e-21 5.133504577322030514e-27 2.734080063206253753e-32 3.269068963306320998e-22 4.887687309492891324e-27
2.532590642135419494e-32 5.429770584749835568e-63 4.055184139222348154e-33 6.223059130132849501e-33 2.234440926635213344e-19 5.877067639719191410e-28 2.784088128748493570e-33 9.074038956821180256e-28 1.184770265671814430e-30 4.678694037812774735e-25
1.087116617610120582e-31 2.693894895549730271e-07 2.823236956382438289e-20 1.003251484434245146e-20 1.106747156873085495e-22 2.307926941142049954e-19 8.826610000688151100e-21 9.493914872261711220e-20 3.401923597983514611e-21 6.248368603812796843e-21
5.828451475151024515e-30 3.130609366922843615e-46 3.402527260695155820e-29 1.360790405147094095e-27 1.398034734949978917e-16 5.941777336294929281e-24 1.880470215271775197e-26 4.539241789510269191e-19 1.300986030964370260e-24 8.053055637032657052e-15
6.835634949867247656e-28 9.972250499150329018e-23 9.895259450497949514e-28 4.160969707483608484e-24 1.252356601837217728e-22 4.049652526462345606e-19 8.872239480198365227e-29 5.926184655232818504e-21 1.639218735257708055e-23 3.051406340224894679e-23
2.476123155420341418e-40 1.851782082887733663e-60 3.972791493212298960e-36 9.995358551344160006e-30 1.636133832509890410e-30 1.115370280790917808e-34 3.191802438508329353e-41 1.127781574121249997e-23 2.005034688486278313e-36 2.026187070397273380e-33
3.318688984223626069e-30 7.239452172328750482e-48 2.914528261620978925e-26 2.215631613621009815e-36 2.331738436004590303e-31 2.139588496573893765e-27 7.779469931751656132e-29 1.821407227605042541e-38 3.722762848806302535e-23 2.197302277100713466e-31
6.221096111014675478e-32 2.221019581234185640e-24 3.278857259952762386e-23 1.165737803588931694e-24 7.476320963093787922e-18 5.023522015919121107e-20 7.846440907761394743e-23 3.109809586434757428e-19 2.844127959785377391e-21 3.138878763916546644e-17
7.302744282174241832e-34 1.226439619975033704e-28 3.010414750124105894e-20 1.547937649312112493e-21 2.788873412875325397e-30 6.083324266675765891e-25 2.432225959192778748e-29 1.948856654727294463e-33 3.201715321529796261e-23 2.928780731244637951e-30
1.300215267086181280e-37 4.972255611277778609e-46 1.150867866127982423e-27 1.670843894219986620e-28 1.234761650310412821e-25 1.102532599117405542e-28 3.886983132653098862e-37 4.350191739448959144e-24 5.937044963352959007e-26 4.083831723289638152e-26
1.726484326848570268e-32 3.317835256211945223e-20 6.677084866062127131e-24 9.752527344199960584e-21 1.547680444960644571e-18 2.287994439625643099e-18 5.997255687692503472e-22 1.527112607114164696e-20 2.431427056786665939e-19 4.839007085073937218e-16
3.721468720646194350e-32 2.238743860694943924e-42 2.012927831463631419e-25 5.453165366196400216e-30 1.634847889001497065e-26 2.018284542441494090e-29 6.790826599936809441e-28 1.804292971935807165e-31 2.216156246820616894e-29 2.811068408858082764e-31
8.981852861584168212e-36 1.646259694636239123e-43 1.317905389898681040e-26 9.798690382828073109e-36 1.405727881456825189e-18 7.224156339138647176e-30 3.162894003608003344e-28 2.921189460813186108e-28 1.449378020126945748e-29 2.799508472922632563e-24
5.247983928987928105e-35 9.386769160938282122e-38 2.426481657970877493e-26 8.965557323005393279e-17 3.729529395486143494e-27 6.591810094120837694e-22 5.138514690186245388e-30 3.038337742154864770e-29 7.223624376689431497e-20 1.724464090695315563e-24
7.152537945927267082e-26 3.078641393284855890e-65 1.220135157497312809e-36 3.610978186315655149e-47 4.999266363705836433e-40 7.940343003973856790e-35 4.043678317204702598e-37 5.930006300987332638e-40 2.541871085228291038e-40 6.689914093877628368e-43
1.267769782423280229e-36 5.271183997067444213e-55 2.092486544519534136e-35 1.530150212563490703e-32 6.478652498059725188e-30 9.910023036264037183e-35 1.518892152129974606e-40 5.673675670484417726e-18 5.773735374645129710e-34 1.019005964830168680e-30
2.672057424250599623e-20 9.742484030851404976e-74 1.136059749120956990e-34 7.346831901069698456e-39 8.451075856930463671e-44 1.246281144651849050e-33 1.685062291458773796e-38 4.408310870209451849e-51 6.980117795524938683e-37 4.172164895260945137e-49
5.976289757995070693e-30 1.516398581132478211e-52 3.337564092238139640e-26 1.419465800864622461e-28 1.123703840991939408e-46 1.195613836767525730e-33 1.701274135324384018e-37 6.775151500520401329e-53 4.757878572441707707e-36 1.226481472256392623e-54
6.830163582385412811e-34 8.944632130167797851e-24 6.067508483418459775e-23 1.247542851211074374e-23 1.129632577061331160e-28 1.341625317360864188e-23 1.125359093964489095e-31 3.662047366721992067e-23 2.632403059799742312e-18 3.648022461710956099e-24
3.984658311481106084e-34 8.884898677190306834e-10 9.379079367108075941e-22 3.920692965928404072e-21 4.482554711308678731e-20 9.360962533120628175e-19 3.011237672826206729e-21 4.964970535533305708e-18 8.073829909139512781e-20 3.348902176089215543e-18
2.407886293595517329e-36 1.287372128161087048e-27 2.457178607600373226e-24 1.801032921008381195e-27 8.488504350659596541e-19 6.478913722686044658e-24 1.633560964866594390e-26 2.836365401146789943e-17 4.363846276058107918e-23 4.331373628741121125e-19
4.896408821194680244e-31 7.352429095677903587e-28 5.063321875244718190e-27 1.797471621615769264e-16 1.975125449863927804e-30 8.462624043061877328e-20 1.114149547952975297e-29 6.274179304653523394e-31 2.565183162411366212e-23 1.108015971345734582e-28
9.668762486099021606e-37 7.224176525059855323e-36 4.296925550277199013e-25 9.200160918455570573e-32 1.618750544351973072e-27 1.945261946328386501e-28 8.740252278304150546e-30 6.645851309697518403e-23 1.186786079588281892e-30 5.656478154744212706e-25
1.346320222354819126e-35 3.275520207508361321e-16 8.229870381952316083e-24 1.207330903180382392e-20 4.341002008642529967e-19 2.617906107879588033e-19 1.421396523627281187e-24 4.054869762333518647e-18 8.292937836786711266e-19 3.774578081413926152e-17
1.646207710535946231e-33 3.814195752164445285e-56 9.343985746572664700e-35 1.829339692397373642e-36 9.691334268099307787e-33 3.178884392169079369e-31 1.051477400248287726e-41 8.710891589682271352e-23 1.751191423751522499e-26 1.254835369460378410e-29
2.113498270910985271e-32 8.262855597642768083e-38 1.431527009976630048e-27 6.192354981719798310e-23 9.507940495905538753e-18 4.765475489982364272e-21 2.170067272234992552e-26 6.811579246044018238e-17 8.850617949158624650e-24 2.672336141221833384e-15
1.443905807822404651e-26 4.423821207725815300e-45 2.251372724723120275e-23 8.131947103630544816e-28 2.266515281916368477e-27 6.881103597853023996e-24 3.080769065788302427e-16 4.233174245478373548e-34 4.069843975946806735e-26 6.675686473050965544e-29
1.456034500509869770e-38 1.604332529735434028e-48 4.221521919201628483e-18 1.793208091415177942e-32 1.438117835177198726e-36 5.773115212006825880e-35 2.763521162068025561e-30 1.231763298081012878e-50 2.426231160343399552e-28 2.142692112962942870e-43
3.071823701903165849e-28 2.145290468974778279e-36 9.079333035480320445e-27 4.376582831143728830e-24 4.329840309815453694e-19 1.163263883568545600e-20 1.879967428816984480e-25 2.508330194209256794e-14 1.391245262639697844e-24 2.231850558170875778e-15
2.976789776762335347e-35 8.371547660218062971e-43 1.548845719008169097e-31 1.729336458005630700e-30 5.767528243831666923e-26 1.137027953422796999e-24 1.112886511901218793e-36 2.979866803749623685e-34 1.227043635175140129e-24 5.786782462880710562e-28
2.136708772648843901e-36 1.353746209058384029e-53 3.425650882051566779e-31 4.521391645187770149e-28 4.052465861296511659e-18 7.944359435572845929e-26 8.577208795130112180e-33 3.623590857334609184e-28 2.564584751224510752e-25 1.506436099810654487e-21
1.541874187035293255e-34 8.722727277537158427e-28 2.377315266885051666e-23 5.705415585916504044e-25 3.533604961742431085e-21 2.242201091728469546e-24 1.744514257810925927e-28 1.974810162014982402e-12 8.431262840857296846e-20 8.783191459931631078e-17
1.181620335590375656e-32 2.946921441087766836e-52 1.113588368235087664e-34 2.790558797800237784e-22 3.667327797409616343e-29 1.133582532263347381e-24 3.920376110306505052e-30 5.308923035573273378e-32 2.091410579760506129e-31 1.302467940180634336e-32
5.168155428953704475e-33 1.562788550420715187e-52 2.139440483271933088e-25 5.316888830251641360e-33 8.205966338502443274e-28 1.658649382169500395e-31 7.596855400742560806e-20 3.962781242755430506e-36 3.033788898144093150e-33 1.391080518990949364e-34
2.420675180889583751e-35 8.581433212416290355e-09 5.126068209605896915e-20 5.058502788085861537e-22 1.540480143662687427e-23 1.538307706173407154e-21 2.532045361814249861e-22 1.083421537581755717e-22 2.318497124122233978e-20 1.404119266703552896e-22
1.711599429393809432e-30 1.296458473881592078e-36 1.082770991557046562e-27 5.394370287775890053e-17 9.886116833692216446e-33 2.150727131040891436e-22 2.277675677880703005e-38 1.136659974922226330e-30 3.567517566890323237e-23 3.379409421642207656e-29
7.213074606573450293e-31 2.935234622627982499e-36 1.148103562960199299e-24 1.771876576823749658e-27 5.785739808894803765e-24 3.224304744404641711e-23 2.325764720414140071e-14 1.406596035527274108e-32 2.459198178899771603e-24 4.657557198871046783e-26
2.069208146019096444e-33 1.222644478010870046e-22 1.048009675904866547e-22 8.121902229729339039e-25 2.240062969662879863e-18 1.773037327685650616e-21 1.920418525164177444e-24 3.503957781046283726e-20 6.543524931270005803e-20 3.605174713928602762e-19
1.841788137014925212e-31 1.611351258687298799e-33 1.107713726993482573e-26 2.873557474551009322e-15 7.946548355218094596e-30 5.046142741022605731e-20 4.320966696929867011e-32 5.733280895990204209e-24 1.132671986772093179e-19 4.134009559819431954e-24
2.938218766156937662e-38 5.076655800456959200e-18 1.456220353733909701e-24 1.877308539571517021e-22 1.101322558738332866e-24 1.890239776094377095e-21 3.362433074333268187e-22 1.210514442464864766e-26 1.061558647446404172e-19 6.857682005420357489e-23
2.155466784514402185e-36 6.924578087519097311e-56 5.276650926891563796e-33 1.118881622833502268e-37 1.822169856840123170e-21 6.899301621116114124e-31 4.734930107475642080e-29 4.396649367913791734e-33 4.851234782821115166e-30 7.931116145272111555e-25
3.638415459323337526e-33 5.313954771682188517e-15 1.142641752673363950e-23 6.447120439505198529e-21 4.171098427078294749e-20 3.098288872763034056e-18 5.250830194863256912e-22 2.110316609713669875e-18 2.894450744668795264e-20 7.810017959155373588e-18
5.597614615186921191e-37 4.774431039632049303e-37 1.169110543726647315e-29 1.889488865097328641e-27 7.081362918738523966e-26 3.923637103692731450e-26 3.472513953822060137e-26 2.092500873345958841e-25 4.319045141970556199e-25 4.640749262865568068e-25
2.348754504713870419e-26 4.784851882841093513e-43 1.503763369890375756e-25 1.867610697246881134e-32 5.621348576961638854e-30 6.232213671117704611e-26 3.048561502155351165e-19 8.228400391765618795e-41 1.413933849647642119e-29 1.307173439980321478e-35
8.413362536097244060e-35 3.582500055234631803e-48 2.603295437652580011e-25 2.874371014786786483e-30 2.703132710843858197e-19 2.457423754075089006e-28 1.695007191540366335e-26 2.656906903518319367e-23 1.110756238169907879e-25 3.321736004694698411e-18
5.646793593587364228e-33 5.828345618441854954e-39 2.459776386359010644e-26 8.368023468815491101e-31 1.114476995366086700e-24 8.195775440359078349e-28 2.524607131287563493e-21 8.966972216392981246e-32 7.574189132931501241e-29 7.726815282797351479e-29
2.961798111416418660e-18 6.051982179731932740e-55 4.628847967807895927e-34 1.673027092039418395e-32 3.530633424307037295e-34 1.135235036954901848e-25 3.509821037947073371e-35 4.683440021287265258e-36 2.893018152286942811e-29 1.668399657515929614e-32
1.286415002855417754e-32 8.316935960717856507e-52 4.083285095578470610e-39 2.689158945434271314e-29 5.598449433553487578e-29 1.007534599281431663e-21 2.770130992997685680e-42 1.423222011004667122e-27 4.177270986234551826e-26 7.043047414958354436e-28
1.571955655138484998e-33 4.550689249163785636e-53 9.667799692615634147e-30 9.251614342252610707e-34 1.577609034127329185e-19 2.375553352935473437e-31 2.429541590479341590e-34 2.616212063720815279e-27 8.834036683426546844e-34 3.025858850530558200e-24
2.264626151604652529e-35 1.993923801386008819e-47 1.895432755199776958e-27 5.911634688770685977e-29 3.077248454828995095e-22 1.278480542387943382e-26 6.272427610926525674e-29 9.744632709414059302e-28 1.870393682111458407e-29 4.535238593985103353e-22
1.240502391953548648e-29 1.489389640281500398e-38 3.945544990037537265e-25 9.303250117382924246e-27 1.436612136918413823e-16 3.173167996859540293e-23 1.459112629347439762e-25 7.896069528338350182e-20 3.675869219413042253e-24 3.943060053263066940e-15
7.819246623990312218e-28 7.035993423777696675e-61 2.221898076712163618e-25 1.467833818456619870e-30 3.703114951510555145e-37 1.992847241152202139e-31 9.677993331000810582e-35 3.457613847032758804e-46 1.485488499331404745e-31 2.229192621860074145e-44
1.075343946655827297e-31 5.066405176521074377e-11 3.051989582587686120e-20 1.203629823336567514e-20 2.075378874324097045e-24 1.049427002192802122e-19 1.506725020282018596e-23 2.599566391430543074e-24 3.306432846261201936e-19 3.848777085951271258e-23
3.432315486017054519e-33 2.714062078308374399e-40 3.300274969832845874e-31 1.556417550572516745e-22 1.672137977814201693e-19 9.649620131238325289e-20 2.074492768345438666e-26 3.301861530321368212e-22 3.708098889409164113e-22 1.245270489221187338e-15
1.231644389019075375e-29 6.224765331531352485e-39 3.005273718459392896e-24 4.552648312298832107e-29 2.629911000047342774e-17 7.322634784395459896e-24 4.344505486424019894e-21 6.615272890780472205e-22 4.421527746532967954e-26 1.454964601596863952e-19
4.047116354872371004e-31 1.580819538889323961e-28 1.997523977908583829e-23 8.893137445489036107e-21 4.660390726736185941e-28 5.317468685387202837e-21 1.064445616604421621e-27 2.616482627152501276e-33 3.279857299420823234e-18 8.481360267223472447e-27
8.762969355672916828e-35 3.142805553657039060e-10 5.008230252200314649e-20 1.979784361287113374e-21 9.608523449537851051e-21 7.086419797025874872e-21 8.224238677051136613e-23 4.316272928726162487e-16 2.066115013082778290e-18 3.782963323992764263e-17
5.690669266851382208e-32 2.999797166129241499e-21 4.257467613262319162e-26 2.631872738108341829e-17 5.738376089259314914e-26 8.424698659544731946e-19 2.437864917474789959e-27 6.735471684808946082e-25 7.070163045257456229e-21 7.967746401068070251e-24
2.066281381723595761e-34 6.619958528702046144e-31 2.312857533138619134e-25 9.279062709632861554e-25 8.011284938166583902e-17 2.184841086833162170e-21 2.463319047947731325e-25 1.728896410985184648e-19 3.828100493756901922e-20 1.581502356318590078e-13
2.587307521738852118e-36 1.371140688341747128e-21 1.493476423919659395e-21 2.080570729069432633e-24 1.299359752922397113e-20 7.714178256040837949e-23 2.286986996417133263e-22 6.844808577911237613e-19 1.185162773988703440e-21 3.429520139667220059e-19
4.104807651081039925e-34 1.269506230673574294e-21 1.537476347576582722e-21 5.489846520887261442e-25 2.507685319827504109e-16 1.203372351733030826e-20 3.819808082173920573e-19 3.576281692037181427e-20 7.164408910690855413e-19 2.509217862599579260e-15
